name,website,short_description,linkedin,categories,num_employees_enum,locations,founded_on,operating_status,founders
İklim Araştırmaları Derneği,https://www.iklim.org.tr,"İklim Araştırmaları Derneği is a non profit organization that researches urban planning, disaster, economics, and social studies.",https://www.linkedin.com/company/iklimarastirmalaridernegi,"Association, Non Profit, Risk Management, Sustainability",c_00011_00050,"Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA), Europe, Middle East, and Africa (EMEA)",1/1/2016,active,
İkoll Textile,https://ikoll.com/,İkoll Textile is a retail manufacturing company that provides a wide range of fashion apparel and textiles for women.,https://www.linkedin.com/company/i%CC%87koll-tekstil/about/,"Apparel, Fashion, Manufacturing, Retail, Textiles",c_00051_00100,"Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA), Europe, Middle East, and Africa (EMEA)",1/1/2009,active,
İkon Events,https://www.ikonevents.com,"Ikon Events offers event planning and design services for corporate events, trade shows, and exclusive gatherings.",https://www.linkedin.com/company/ikon-events,"Event Management, Marketing, Public Relations",c_00011_00050,"Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA), Europe, Middle East, and Africa (EMEA)",1/1/1992,active,
İkon Proje Mimarlık,https://www.ikonproje.com,İkon Proje Mimarlık is an architectural firm that offers interior design and consulting services for residential and commercial projects.,https://www.linkedin.com/company/ikonproje,"Architecture, Consulting, Interior Design",c_00011_00050,"Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA), Europe, Middle East, and Africa (EMEA)",1/1/2010,active,
İkon Yapı,https://www.ikonyapi.com.tr,İkon Yapı is a manufacturer and supplier of metal doors and windows.,https://www.linkedin.com/company/i̇kon-yapı-a-s,"Building Material, Manufacturing, Wholesale",c_00011_00050,"Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA), Europe, Middle East, and Africa (EMEA)",1/1/1996,active,
İksir Internet Services,https://ixirhost.com,İksir Internet Services is a digital marketing company that provides windows hosting and wordpress hosting.,https://www.linkedin.com/company/iksir-internet-hizmetleri-a-%C5%9F ,"Cloud Computing, Internet, Web Hosting",c_00001_00010,"Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA), Europe, Middle East, and Africa (EMEA)",1/1/2005,active,
İlay Tekstil,https://ilaytextile.com,ILAY TEKSTIL SANAYI VE TICARET ANONIM SIRKETI is a textile and garment manufacturer known for eco-friendly production.,https://www.linkedin.com/company/ilaytextile/,"Apparel, Manufacturing, Printing, Textiles",c_00501_01000,"Europe, Middle East, and Africa (EMEA), Middle East, Europe, Middle East, and Africa (EMEA)",1/1/1992,active,
İlbak Holding,https://www.ilbak.com.tr,İlbak Holding is a holding company.,https://www.linkedin.com/company/ilbak-holding/,"Fast-Moving Consumer Goods, Marketing, Media and Entertainment, Real Estate, Tourism",c_00101_00250,"Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA), Europe, Middle East, and Africa (EMEA)",1/1/2010,active,
İleti Merkezi,http://www.iletimerkezi.com,İleti Merkezi offers bulk text messaging software that enables businesses to send marketing and advertising messages to customers.,,"Advertising, Information Technology, Marketing, Messaging, Software, Telecommunications",c_00001_00010,"Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA), Europe, Middle East, and Africa (EMEA)",1/1/2013,active,
İletim Grup,https://www.iletimmuhendislik.com.tr,"İletim Grup is an electrical consulting company that provides electrical contracting, project management, and consulting services.",https://www.linkedin.com/company/i%CC%87letim-grup,"Consulting, Energy, Renewable Energy",c_00011_00050,"Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA), Europe, Middle East, and Africa (EMEA)",1/1/1986,active,
İletişim Yazılım,https://iletisimyazilim.com,İletişim Yazılım is a software company that develops information systems and infrastructure based on scientific solutions.,https://www.linkedin.com/company/iletisimyazilim,"Business Information Systems, Enterprise Resource Planning (ERP), Software Engineering",c_00011_00050,"Europe, Middle East, and Africa (EMEA), Middle East, Europe, Middle East, and Africa (EMEA)",1/1/1994,active,
İletmen,https://www.iletmen.com.tr/,İletmen is a food delivery app.,https://www.linkedin.com/company/i%CC%87letmenapp/,"E-Commerce, Logistics, Supply Chain Management",c_00101_00250,"Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA), Europe, Middle East, and Africa (EMEA)",1/1/2016,active,Ozgur Duruoz
İlham Mühendislik,https://ilhammuhendislik.com,İlham Mühendislik manufactures and repairs conveyor machine products.,https://www.linkedin.com/company/ilham,"Machinery Manufacturing, Manufacturing, Product Design",c_00011_00050,"Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA), Europe, Middle East, and Africa (EMEA)",1/1/2015,active,
İlke Ajans,http://www.ilkeajans.com,İlke Ajans is a Turkish company that specializes in mobile marketing and development.,https://www.linkedin.com/company/ilke-ajans,Advertising,c_00011_00050,"Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA), Europe, Middle East, and Africa (EMEA)",1/1/1997,active,
İlke Bebe,https://www.ilkebebe.com,İlke Bebe provides mother and baby products.,https://www.linkedin.com/company/ilke-bebe,"Baby, Fashion, Retail",c_00101_00250,"Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA), Europe, Middle East, and Africa (EMEA)",1/1/1990,active,
İlke Gayrimenkul Değerleme,https://ilkedegerleme.com,"Ilke offers real estate valuation services for sales, rentals, financial reporting, and tax purposes.",https://www.linkedin.com/company/ilke/,"Consulting, Real Estate, Rental",c_00011_00050,"Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA), Europe, Middle East, and Africa (EMEA)",1/1/2012,active,
İlke Mimarlık & Mühendislik,https://www.ilkemimarlik.com,"İlke Mimarlık & Mühendislik provides architectural projects, architectural project management, and consultancy services.",https://www.linkedin.com/company/ilkemimarlik,"Architecture, Consulting, Interior Design",c_00011_00050,"Europe, Middle East, and Africa (EMEA), Middle East, Europe, Middle East, and Africa (EMEA)",1/1/2005,active,
İlkim Plastik,https://ilkimplastik.com.tr,"İlkim Plastik is a manufacturer of plastic brushes, vacuum cleaner heads and hoses, and small household appliance spare parts.",https://www.linkedin.com/company/ilkim-makine-kal%C4%B1p-plastik-f%C4%B1r%C3%A7a,"Industrial Manufacturing, Manufacturing, Plastics and Rubber Manufacturing",c_00051_00100,"Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA), Europe, Middle East, and Africa (EMEA)",1/1/1998,active,
İlsem Otomotiv,http://ilsemotomotiv.com,İlsem Otomotiv provides spare parts supply services to insurance companies.,https://www.linkedin.com/company/ilsem-otomotiv/,"Automotive, Retail, Wholesale",c_00051_00100,"Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA), Europe, Middle East, and Africa (EMEA)",1/1/1995,active,
İlyas Kozluoğlu,https://www.kozluoglu.com,"İlyas Kozluoğlu sells engraving, coating, and accessories for weapons.",,"E-Commerce, Retail, Sporting Goods",,"Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA), Europe, Middle East, and Africa (EMEA)",,active,
İmaretçioğlu,http://www.imaretcioglu.com,İmaretçioğlu is a pharmaceutical manufacturing company that produces sterile injectables and glass ampoules.,https://www.linkedin.com/company/imaretcioglu,"Manufacturing, Medical Device, Pharmaceutical",c_00051_00100,"Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA), Europe, Middle East, and Africa (EMEA)",1/1/1990,active,
İmay Egzoz,https://www.imayegzoz.com,"İmay Egzoz is a manufacturer of construction equipment, including exhausts, shields, clamps, and pipes.",https://www.linkedin.com/company/imaymuffler/,"Building Material, Industrial, Machinery Manufacturing",c_00501_01000,"Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA), Europe, Middle East, and Africa (EMEA)",1/1/2008,active,
İmer Gümrük Müşavirliği,https://imer.com,İmer Gümrük Müşavirliği offers logistics services for foreign trade electronically.,https://www.linkedin.com/company/imer-g-mr-k-m-avirli-i-ltd-ti-,"Consulting, Logistics, Supply Chain Management",c_00051_00100,"Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA), Europe, Middle East, and Africa (EMEA)",1/1/1984,active,
İmge Tercüme,https://www.imgetercume.com,İmge Tercüme is a translation system that provides translation services from English to 40 languages.,https://www.linkedin.com/company/imge-terc%C3%BCme-b%C3%BCrosu,"Professional Services, Translation Service",c_00001_00010,"Europe, Middle East, and Africa (EMEA), Middle East, Europe, Middle East, and Africa (EMEA)",1/1/2009,active,
İmka Ambalaj,https://www.imkaambalaj.com,"Mka Ambalaj that offers cake cups, general purpose, and leakproof containers.",https://www.linkedin.com/company/imkaambalaj,"E-Commerce, Manufacturing, Packaging Services, Wholesale",c_00011_00050,"Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA), Europe, Middle East, and Africa (EMEA)",1/1/1998,active,
İnoksan,https://www.inoksan.com,"Inoksan offers industrial kitchen equipment and solutions for restaurants, hotels, and cafes.",https://www.linkedin.com/company/inoksan,"Commercial, E-Commerce, Retail",c_00251_00500,"Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA), Europe, Middle East, and Africa (EMEA)",1/1/1980,active,
İnokstek Paslanmaz Teknolojileri,https://www.inokstek.com,İnokstek Paslanmaz Teknolojileri is a manufacturer and supplier of steel products for the cosmetic and pharmaceutical sectors.,https://www.linkedin.com/company/i%CC%87nokstek-paslanmaz-teknolojileri-san-ve-tic-a-%C5%9F,"Industrial, Manufacturing, Pharmaceutical, Wholesale",c_00011_00050,"Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA), Europe, Middle East, and Africa (EMEA)",1/1/2005,active,
İnosoft,http://www.inosoft.net,"İnosoft is an IT company that provides enterprise software solutions for training, human resources, management, and business process.",https://www.linkedin.com/company/inosoftbilgisistemleri,"Apps, Human Resources, Software",c_00001_00010,"Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA), Europe, Middle East, and Africa (EMEA)",1/1/2009,active,
İnotek Bilişim,http://www.inotek.com.tr/,"İnotek Bilişim is an advertising agency that offers social media management, web designing, SEO, and online marketing services.",,Advertising,c_00011_00050,"Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA), Europe, Middle East, and Africa (EMEA)",6/2/2009,active,
İnova Otomotiv,https://www.inovaotomotiv.com,İnova Otomotiv is a designer and manufacturer of passenger seats for buses and minibuses.,https://www.linkedin.com/company/inovakoltuk/,"Manufacturing, Product Design, Wholesale",c_00251_00500,"Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA), Europe, Middle East, and Africa (EMEA)",9/1/2007,active,
İnovatiff,http://inovatiff.com,Inovatiff is an advertising agency that aims to develop technological opportunities in the line of the customers.,https://www.linkedin.com/company/inovatiff-reklam-hizmetleri,"Advertising, Creative Agency",c_00001_00010,"Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA), Europe, Middle East, and Africa (EMEA)",9/1/2013,active,"Samed ozcelik, Serkan Erdogan"
İnovatürk,https://www.inovaturk.com.tr,"İnovatürk is a company that offers licensing, management consulting, hospital project management, education, and IT consulting services.",https://www.linkedin.com/company/inovaturk-consultancy,"Education, Information Technology, Management Consulting",c_00001_00010,"Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA), Europe, Middle East, and Africa (EMEA)",1/1/2009,active,
İnsan Gücü Danışmanlık,https://www.insangucu.com.tr,İnsan Gücü Danışmanlık is a human resources and personal management firm that offers payroll consulting and audit services.,https://www.linkedin.com/company/insangucu,"Bookkeeping and Payroll, Human Resources, Recruiting",c_00011_00050,"Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA), Europe, Middle East, and Africa (EMEA)",1/1/2000,active,
İnsan Odaklı Aydınlatma,http://insanodakliaydinlatma.com.tr,"İnsan Odaklı Aydınlatma is a lighting company that manufactures lamp 83 for offices, schools, and health sectors.",https://www.linkedin.com/company/i%cc%87nsan-odakl%c4%b1-ayd%c4%b1nlatma%c2%ae,"Lighting, Manufacturing, Wholesale",c_00051_00100,"Europe, Middle East, and Africa (EMEA), Middle East, Europe, Middle East, and Africa (EMEA)",1/1/2019,active,
İnside Medikal Company,https://insidemedikal.com,İnside Medikal Company specializes in manufacturing surgical instruments.,https://www.linkedin.com/company/inside-medikal,"Health Care, Manufacturing, Medical Device",c_00011_00050,"Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA), Europe, Middle East, and Africa (EMEA)",1/1/2015,active,
İntedo Yazılım,https://www.intedo.com.tr,"İntedo Yazılım is a software company that manages a distance education system, documentation, and reporting processes.",https://www.linkedin.com/company/intedoyazilim,"CRM, Information Technology, Software, UX Design",c_00011_00050,"Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA), Europe, Middle East, and Africa (EMEA)",1/1/2019,active,
İntegral Kalite Mühendislik,http://www.integralkalitemuhendislik.com,İntegral Kalite Mühendislik is a non-destructive testing organization that operates in critical control points for manufacturing sectors.,https://www.linkedin.com/company/integralkalitemuhendislik,"Industrial Engineering, Quality Assurance, Test and Measurement",c_00011_00050,"Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA), Europe, Middle East, and Africa (EMEA)",,active,
İntelli Software,https://intelliyazilim.com,"Intelli Software is a software company that develops applications, web, desktop, and mobile solutions for geographic information systems.",https://www.linkedin.com/company/intelli-software,"Artificial Intelligence (AI), Software, Web Apps",c_00011_00050,"Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA), Europe, Middle East, and Africa (EMEA)",1/1/2020,active,
